[ T-SED ]
    title = microdosimetric_spectra_water_photon_PHITS
     mesh =  reg            # mesh type is region-wise
      reg = 1
  se-type =    3            # se-mesh is log given by emin, emax and ne
     emin =  1.0000000E-02  # minimum value of e-mesh points
     emax =   10000.00      # maximum value of e-mesh points
#    edel =  7.6752836E-02  # mesh width of e-mesh points
       ne =  180            # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-02  1.07978E-02  1.16591E-02  1.25893E-02  1.35936E-02
#           1.46780E-02  1.58489E-02  1.71133E-02  1.84785E-02  1.99526E-02
#           2.15443E-02  2.32631E-02  2.51189E-02  2.71227E-02  2.92864E-02
#           3.16228E-02  3.41455E-02  3.68695E-02  3.98107E-02  4.29866E-02
#           4.64159E-02  5.01187E-02  5.41170E-02  5.84341E-02  6.30957E-02
#           6.81292E-02  7.35642E-02  7.94328E-02  8.57696E-02  9.26119E-02
#           1.00000E-01  1.07978E-01  1.16591E-01  1.25893E-01  1.35936E-01
#           1.46780E-01  1.58489E-01  1.71133E-01  1.84785E-01  1.99526E-01
#           2.15443E-01  2.32631E-01  2.51189E-01  2.71227E-01  2.92864E-01
#           3.16228E-01  3.41455E-01  3.68695E-01  3.98107E-01  4.29866E-01
#           4.64159E-01  5.01187E-01  5.41170E-01  5.84341E-01  6.30957E-01
#           6.81292E-01  7.35642E-01  7.94328E-01  8.57696E-01  9.26119E-01
#           1.00000E+00  1.07978E+00  1.16591E+00  1.25893E+00  1.35936E+00
#           1.46780E+00  1.58489E+00  1.71133E+00  1.84785E+00  1.99526E+00
#           2.15443E+00  2.32631E+00  2.51189E+00  2.71227E+00  2.92864E+00
#           3.16228E+00  3.41455E+00  3.68695E+00  3.98107E+00  4.29866E+00
#           4.64159E+00  5.01187E+00  5.41170E+00  5.84341E+00  6.30957E+00
#           6.81292E+00  7.35642E+00  7.94328E+00  8.57696E+00  9.26119E+00
#           1.00000E+01  1.07978E+01  1.16591E+01  1.25893E+01  1.35936E+01
#           1.46780E+01  1.58489E+01  1.71133E+01  1.84785E+01  1.99526E+01
#           2.15443E+01  2.32631E+01  2.51189E+01  2.71227E+01  2.92864E+01
#           3.16228E+01  3.41455E+01  3.68695E+01  3.98107E+01  4.29866E+01
#           4.64159E+01  5.01187E+01  5.41170E+01  5.84341E+01  6.30957E+01
#           6.81292E+01  7.35642E+01  7.94328E+01  8.57696E+01  9.26119E+01
#           1.00000E+02  1.07978E+02  1.16591E+02  1.25893E+02  1.35936E+02
#           1.46780E+02  1.58489E+02  1.71133E+02  1.84785E+02  1.99526E+02
#           2.15443E+02  2.32631E+02  2.51189E+02  2.71227E+02  2.92864E+02
#           3.16228E+02  3.41455E+02  3.68695E+02  3.98107E+02  4.29866E+02
#           4.64159E+02  5.01187E+02  5.41170E+02  5.84341E+02  6.30957E+02
#           6.81292E+02  7.35642E+02  7.94328E+02  8.57696E+02  9.26119E+02
#           1.00000E+03  1.07978E+03  1.16591E+03  1.25893E+03  1.35936E+03
#           1.46780E+03  1.58489E+03  1.71133E+03  1.84785E+03  1.99526E+03
#           2.15443E+03  2.32631E+03  2.51189E+03  2.71227E+03  2.92864E+03
#           3.16228E+03  3.41455E+03  3.68695E+03  3.98107E+03  4.29866E+03
#           4.64159E+03  5.01187E+03  5.41170E+03  5.84341E+03  6.30957E+03
#           6.81292E+03  7.35642E+03  7.94328E+03  8.57696E+03  9.26119E+03
#           1.00000E+04
  se-unit =    2            # se-unit is [keV/um]
     unit =    7            # unit is z*f(z) [dimensionless]
    model =    1            # (D=0) Model type 0:old, 1:new
    cdiam = -1.000000       # (D=1.0) diameter of target sphere [um]
   letmat =   -5            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
 material =  all            # (D=all) number of specific material
     axis =  sed            # axis of output
     file = yfy_gold.out    # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         183 (  0)           0 (  0)         183 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =      1

x: y [keV/um]  
y: y*f(y) [dimensionless]        
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l n  
#  sed-lwr      sed-upr        all       r.err 
   1.0000E-02   1.0798E-02   1.6737E-03  0.0001
   1.0798E-02   1.1659E-02   1.7538E-03  0.0001
   1.1659E-02   1.2589E-02   1.8384E-03  0.0001
   1.2589E-02   1.3594E-02   1.9258E-03  0.0001
   1.3594E-02   1.4678E-02   2.0153E-03  0.0001
   1.4678E-02   1.5849E-02   2.1064E-03  0.0001
   1.5849E-02   1.7113E-02   2.1986E-03  0.0001
   1.7113E-02   1.8478E-02   2.2916E-03  0.0001
   1.8478E-02   1.9953E-02   2.3849E-03  0.0001
   1.9953E-02   2.1544E-02   2.4774E-03  0.0001
   2.1544E-02   2.3263E-02   2.5680E-03  0.0001
   2.3263E-02   2.5119E-02   2.6549E-03  0.0001
   2.5119E-02   2.7123E-02   2.7362E-03  0.0001
   2.7123E-02   2.9286E-02   2.8095E-03  0.0001
   2.9286E-02   3.1623E-02   2.8721E-03  0.0001
   3.1623E-02   3.4145E-02   2.9207E-03  0.0001
   3.4145E-02   3.6869E-02   2.9520E-03  0.0001
   3.6869E-02   3.9811E-02   2.9633E-03  0.0001
   3.9811E-02   4.2987E-02   2.9527E-03  0.0001
   4.2987E-02   4.6416E-02   2.9200E-03  0.0001
   4.6416E-02   5.0119E-02   2.8683E-03  0.0001
   5.0119E-02   5.4117E-02   2.8040E-03  0.0001
   5.4117E-02   5.8434E-02   2.7377E-03  0.0001
   5.8434E-02   6.3096E-02   2.6829E-03  0.0001
   6.3096E-02   6.8129E-02   2.6526E-03  0.0001
   6.8129E-02   7.3564E-02   2.6606E-03  0.0002
   7.3564E-02   7.9433E-02   2.7162E-03  0.0002
   7.9433E-02   8.5770E-02   2.8219E-03  0.0002
   8.5770E-02   9.2612E-02   2.9743E-03  0.0002
   9.2612E-02   1.0000E-01   3.1697E-03  0.0002
   1.0000E-01   1.0798E-01   3.4041E-03  0.0002
   1.0798E-01   1.1659E-01   3.6769E-03  0.0002
   1.1659E-01   1.2589E-01   3.9898E-03  0.0001
   1.2589E-01   1.3594E-01   4.3457E-03  0.0001
   1.3594E-01   1.4678E-01   4.7483E-03  0.0001
   1.4678E-01   1.5849E-01   5.2025E-03  0.0001
   1.5849E-01   1.7113E-01   5.7138E-03  0.0001
   1.7113E-01   1.8478E-01   6.2886E-03  0.0001
   1.8478E-01   1.9953E-01   6.9342E-03  0.0001
   1.9953E-01   2.1544E-01   7.6594E-03  0.0001
   2.1544E-01   2.3263E-01   8.4743E-03  0.0001
   2.3263E-01   2.5119E-01   9.3908E-03  0.0001
   2.5119E-01   2.7123E-01   1.0423E-02  0.0001
   2.7123E-01   2.9286E-01   1.1586E-02  0.0001
   2.9286E-01   3.1623E-01   1.2899E-02  0.0001
   3.1623E-01   3.4145E-01   1.4382E-02  0.0001
   3.4145E-01   3.6869E-01   1.6061E-02  0.0001
   3.6869E-01   3.9811E-01   1.7962E-02  0.0001
   3.9811E-01   4.2987E-01   2.0118E-02  0.0001
   4.2987E-01   4.6416E-01   2.2565E-02  0.0001
   4.6416E-01   5.0119E-01   2.5344E-02  0.0001
   5.0119E-01   5.4117E-01   2.8504E-02  0.0001
   5.4117E-01   5.8434E-01   3.2099E-02  0.0001
   5.8434E-01   6.3096E-01   3.6191E-02  0.0001
   6.3096E-01   6.8129E-01   4.0852E-02  0.0001
   6.8129E-01   7.3564E-01   4.6163E-02  0.0001
   7.3564E-01   7.9433E-01   5.2217E-02  0.0001
   7.9433E-01   8.5770E-01   5.9119E-02  0.0001
   8.5770E-01   9.2612E-01   6.6989E-02  0.0001
   9.2612E-01   1.0000E+00   7.5960E-02  0.0001
   1.0000E+00   1.0798E+00   8.6182E-02  0.0001
   1.0798E+00   1.1659E+00   9.7823E-02  0.0001
   1.1659E+00   1.2589E+00   1.1107E-01  0.0001
   1.2589E+00   1.3594E+00   1.2611E-01  0.0001
   1.3594E+00   1.4678E+00   1.4318E-01  0.0001
   1.4678E+00   1.5849E+00   1.6248E-01  0.0001
   1.5849E+00   1.7113E+00   1.8426E-01  0.0001
   1.7113E+00   1.8478E+00   2.0874E-01  0.0001
   1.8478E+00   1.9953E+00   2.3612E-01  0.0001
   1.9953E+00   2.1544E+00   2.6656E-01  0.0001
   2.1544E+00   2.3263E+00   3.0014E-01  0.0001
   2.3263E+00   2.5119E+00   3.3684E-01  0.0001
   2.5119E+00   2.7123E+00   3.7645E-01  0.0001
   2.7123E+00   2.9286E+00   4.1854E-01  0.0001
   2.9286E+00   3.1623E+00   4.6237E-01  0.0001
   3.1623E+00   3.4145E+00   5.0683E-01  0.0001
   3.4145E+00   3.6869E+00   5.5034E-01  0.0001
   3.6869E+00   3.9811E+00   5.9086E-01  0.0001
   3.9811E+00   4.2987E+00   6.2595E-01  0.0001
   4.2987E+00   4.6416E+00   6.5283E-01  0.0001
   4.6416E+00   5.0119E+00   6.6872E-01  0.0001
   5.0119E+00   5.4117E+00   6.7113E-01  0.0001
   5.4117E+00   5.8434E+00   6.5834E-01  0.0001
   5.8434E+00   6.3096E+00   6.2974E-01  0.0001
   6.3096E+00   6.8129E+00   5.8617E-01  0.0001
   6.8129E+00   7.3564E+00   5.2990E-01  0.0001
   7.3564E+00   7.9433E+00   4.6452E-01  0.0001
   7.9433E+00   8.5770E+00   3.9438E-01  0.0001
   8.5770E+00   9.2612E+00   3.2402E-01  0.0001
   9.2612E+00   1.0000E+01   2.5750E-01  0.0001
   1.0000E+01   1.0798E+01   1.9794E-01  0.0001
   1.0798E+01   1.1659E+01   1.4724E-01  0.0001
   1.1659E+01   1.2589E+01   1.0608E-01  0.0001
   1.2589E+01   1.3594E+01   7.4136E-02  0.0001
   1.3594E+01   1.4678E+01   5.0388E-02  0.0001
   1.4678E+01   1.5849E+01   3.3433E-02  0.0001
   1.5849E+01   1.7113E+01   2.1772E-02  0.0001
   1.7113E+01   1.8478E+01   1.4012E-02  0.0001
   1.8478E+01   1.9953E+01   8.9816E-03  0.0001
   1.9953E+01   2.1544E+01   5.7750E-03  0.0002
   2.1544E+01   2.3263E+01   3.7413E-03  0.0002
   2.3263E+01   2.5119E+01   2.4429E-03  0.0004
   2.5119E+01   2.7123E+01   1.6022E-03  0.0005
   2.7123E+01   2.9286E+01   1.0502E-03  0.0007
   2.9286E+01   3.1623E+01   6.8533E-04  0.0011
   3.1623E+01   3.4145E+01   4.4529E-04  0.0016
   3.4145E+01   3.6869E+01   2.8972E-04  0.0023
   3.6869E+01   3.9811E+01   1.9102E-04  0.0033
   3.9811E+01   4.2987E+01   1.2972E-04  0.0046
   4.2987E+01   4.6416E+01   9.2208E-05  0.0061
   4.6416E+01   5.0119E+01   6.9312E-05  0.0078
   5.0119E+01   5.4117E+01   5.5064E-05  0.0093
   5.4117E+01   5.8434E+01   4.5463E-05  0.0108
   5.8434E+01   6.3096E+01   3.8179E-05  0.0121
   6.3096E+01   6.8129E+01   3.2359E-05  0.0135
   6.8129E+01   7.3564E+01   2.7495E-05  0.0150
   7.3564E+01   7.9433E+01   2.3475E-05  0.0166
   7.9433E+01   8.5770E+01   1.9652E-05  0.0185
   8.5770E+01   9.2612E+01   1.6078E-05  0.0208
   9.2612E+01   1.0000E+02   1.2467E-05  0.0236
   1.0000E+02   1.0798E+02   8.5220E-06  0.0271
   1.0798E+02   1.1659E+02   3.9247E-06  0.0306
   1.1659E+02   1.2589E+02   6.1671E-07  0.0492
   1.2589E+02   1.3594E+02   2.4161E-07  0.1125
   1.3594E+02   1.4678E+02   2.2956E-07  0.1173
   1.4678E+02   1.5849E+02   2.2918E-07  0.1168
   1.5849E+02   1.7113E+02   2.2953E-07  0.1162
   1.7113E+02   1.8478E+02   2.3049E-07  0.1158
   1.8478E+02   1.9953E+02   2.3174E-07  0.1159
   1.9953E+02   2.1544E+02   2.3136E-07  0.1148
   2.1544E+02   2.3263E+02   2.2764E-07  0.1110
   2.3263E+02   2.5119E+02   2.2695E-07  0.1095
   2.5119E+02   2.7123E+02   2.2789E-07  0.1086
   2.7123E+02   2.9286E+02   2.2938E-07  0.1073
   2.9286E+02   3.1623E+02   2.2877E-07  0.1029
   3.1623E+02   3.4145E+02   2.2839E-07  0.0997
   3.4145E+02   3.6869E+02   2.2984E-07  0.0991
   3.6869E+02   3.9811E+02   2.3597E-07  0.0993
   3.9811E+02   4.2987E+02   2.4591E-07  0.0999
   4.2987E+02   4.6416E+02   2.6051E-07  0.1001
   4.6416E+02   5.0119E+02   2.7959E-07  0.1000
   5.0119E+02   5.4117E+02   3.0169E-07  0.0999
   5.4117E+02   5.8434E+02   3.2104E-07  0.0997
   5.8434E+02   6.3096E+02   3.3242E-07  0.1000
   6.3096E+02   6.8129E+02   3.4249E-07  0.1004
   6.8129E+02   7.3564E+02   3.4392E-07  0.1015
   7.3564E+02   7.9433E+02   3.3184E-07  0.1052
   7.9433E+02   8.5770E+02   3.1076E-07  0.1109
   8.5770E+02   9.2612E+02   2.7213E-07  0.1193
   9.2612E+02   1.0000E+03   2.2567E-07  0.1310
   1.0000E+03   1.0798E+03   1.7639E-07  0.1483
   1.0798E+03   1.1659E+03   1.0956E-07  0.1838
   1.1659E+03   1.2589E+03   3.5298E-08  0.2561
   1.2589E+03   1.3594E+03   6.1602E-09  0.4723
   1.3594E+03   1.4678E+03   9.7973E-10  0.8399
   1.4678E+03   1.5849E+03   2.1433E-12  0.8916
   1.5849E+03   1.7113E+03   1.1859E-15  1.0000
   1.7113E+03   1.8478E+03   0.0000E+00  0.0000
   1.8478E+03   1.9953E+03   0.0000E+00  0.0000
   1.9953E+03   2.1544E+03   0.0000E+00  0.0000
   2.1544E+03   2.3263E+03   0.0000E+00  0.0000
   2.3263E+03   2.5119E+03   0.0000E+00  0.0000
   2.5119E+03   2.7123E+03   0.0000E+00  0.0000
   2.7123E+03   2.9286E+03   0.0000E+00  0.0000
   2.9286E+03   3.1623E+03   0.0000E+00  0.0000
   3.1623E+03   3.4145E+03   0.0000E+00  0.0000
